1026,0,-144
1026,0,-144
1026,18,-144
1026,18,-162
1008,18,-144
1026,18,-144
1026,18,-144
1026,18,-144
1026,18,-126
1008,18,-144
1008,18,-144
1026,18,-144
1026,18,-144
1008,36,-126
1026,0,-126
1008,18,-144
1026,18,-126
1026,18,-144
1008,18,-144
1008,0,-126
1026,18,-126
1008,0,-144
1008,0,-126
1008,18,-144
1026,0,-126
1026,0,-126
1026,18,-126
1026,0,-144
1026,18,-126
1026,18,-144
1026,18,-144
1026,18,-126
1026,18,-126
1026,18,-126
1026,18,-126
1026,18,-144
1026,18,-126
1026,18,-144
1026,18,-126
1026,18,-126
1008,18,-144
1026,18,-126
1026,18,-126
1026,18,-126
1026,18,-126
1026,0,-126
1026,0,-144
1026,18,-144
1026,0,-126
1008,18,-144
1026,18,-144
1026,18,-144
1026,0,-126
1026,18,-126
1026,18,-126
1026,18,-144
1026,18,-126
1026,18,-144
1008,18,-126
1026,18,-144
1008,0,-144
1026,18,-126
1008,18,-126
1044,18,-144
1026,18,-144
1026,36,-126
1026,18,-144
1026,18,-144
1026,18,-144
1026,18,-126
1026,18,-144
1026,18,-126
1026,18,-144
1008,18,-144
1026,18,-144
1008,18,-126
1026,18,-126
1008,18,-144
1026,18,-144
1026,18,-144
1008,0,-144
1026,18,-144
1008,0,-126
1008,18,-126
1026,18,-126
1026,18,-126
1026,18,-126
1026,0,-144
1026,18,-126
1026,18,-144
1026,18,-144
1026,18,-126
1026,18,-144
1026,0,-14
1026,18,-144
1026,0,-126
1026,18,-126
1008,18,-126
1026,18,-144
1008,18,-144
1026,18,-126
1026,0,-126
1008,0,-126
1008,18,-126
1026,18,-144
1026,0,-126
1026,0,-126
1026,18,-144
1008,18,-126
1026,0,-144
1026,18,-144
1026,0,-126
1026,18,-144
1008,18,-144
1026,18,-126
1026,18,-144
1008,0,-144
1008,18,-126
1026,18,-126
1026,18,-126
1026,18,-126
1026,18,-126
1026,0,-126
1008,18,-126
1008,18,-144
1026,18,-126
1026,0,-144
1026,18,-126
1026,18,-126
1044,18,-144
1026,18,-144
1008,18,-144
1008,18,-144
1008,18,-144
1008,18,-144
1026,18,-126
1008,18,-126
